ts,strategy,strategy_version,config_version,feature_version,mode,asset,market_id,window,direction,elapsed,remaining_sec,reference_price,current_price,move_pct,entry_price,bid,ask,spread,depth_usd,imbalance,confidence,regime,entry_bucket,move_bucket,elapsed_bucket,decision,decision_reason,risk_gate,size_requested,size_granted,execution_state,execution_quality,filled_shares,remaining_shares,average_fill_price,slippage,resolution,hypothetical_pnl,realized_pnl,bankroll,exposure,open_positions,meta
2026-08-31T08:27:52.174687+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,ETH,3995593,15m,DOWN,0.858,127.8,2440.17,2435.57,-0.1885,0.5,0.49,0.5,0.01,117.02,-0.6001,0.814,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,50.0,1,{"reason": "движение -0.189% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.858}
2026-08-31T08:27:52.174687+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,XRP,3995584,15m,DOWN,0.858,127.8,1.3718,1.3673,-0.328,0.5,0.49,0.5,0.01,33.47,-0.097,0.856,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,50.0,1,{"reason": "движение -0.328% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.858}
2026-08-31T08:28:07.174808+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,XRP,3995584,15m,DOWN,0.8746,112.8,1.3718,1.3673,-0.328,0.5,0.49,0.5,0.01,33.47,-0.097,0.861,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,50.0,1,{"reason": "движение -0.328% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.875}
2026-08-31T08:28:07.174808+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,BTC,3995591,15m,DOWN,0.8746,112.8,78146.51,78054.21,-0.1181,0.51,0.5,0.51,0.01,1006.19,-0.9202,0.798,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,48.04,,1000.0,50.0,1,{"reason": "движение -0.118% ≥ 0.10%; вход 0.510"; "required_move": 0.001; "elapsed": 0.875}
2026-08-31T08:28:07.174808+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,ETH,3995593,15m,DOWN,0.8746,112.8,2440.17,2435.23,-0.2024,0.5,0.49,0.5,0.01,117.02,-0.6001,0.823,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,50.0,1,{"reason": "движение -0.202% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.875}
2026-08-31T08:28:22.174925+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,XRP,3995584,15m,DOWN,0.8913,97.8,1.3718,1.3676,-0.3062,0.5,0.49,0.5,0.01,33.47,-0.097,0.859,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,50.0,1,{"reason": "движение -0.306% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.891}
2026-08-31T08:28:22.174925+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,BTC,3995591,15m,DOWN,0.8913,97.8,78146.51,78050.76,-0.1225,0.51,0.5,0.51,0.01,1006.19,-0.9202,0.804,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,48.04,,1000.0,50.0,1,{"reason": "движение -0.122% ≥ 0.10%; вход 0.510"; "required_move": 0.001; "elapsed": 0.891}
2026-08-31T08:28:22.174925+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,ETH,3995593,15m,DOWN,0.8913,97.8,2440.17,2435.38,-0.1963,0.5,0.49,0.5,0.01,117.02,-0.6001,0.826,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,50.0,1,{"reason": "движение -0.196% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.891}
2026-08-31T08:28:37.175038+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,XRP,3995584,15m,DOWN,0.908,82.8,1.3718,1.368,-0.277,0.5,0.49,0.5,0.01,33.47,-0.097,0.855,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,50.0,1,{"reason": "движение -0.277% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.908}
2026-08-31T08:28:37.175038+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,ETH,3995593,15m,DOWN,0.908,82.8,2440.17,2436.31,-0.1582,0.5,0.49,0.5,0.01,117.02,-0.6001,0.82,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,50.0,1,{"reason": "движение -0.158% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.908}
2026-08-31T08:28:52.175154+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,ETH,3995593,15m,DOWN,0.9246,67.8,2440.17,2435.84,-0.1774,0.5,0.49,0.5,0.01,117.02,-0.6001,0.831,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,50.0,1,{"reason": "движение -0.177% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.925}
2026-08-31T08:28:52.175154+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,XRP,3995584,15m,DOWN,0.9246,67.8,1.3718,1.3683,-0.2551,0.5,0.49,0.5,0.01,33.47,-0.097,0.854,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,50.0,1,{"reason": "движение -0.255% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.925}
2026-08-31T08:28:52.175154+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,SOL,3995626,5m,UP,0.7739,67.8,102.625,102.76,0.1315,0.51,0.5,0.51,0.01,780.69,-0.8676,0.772,,,,,ACCEPT,в пределах лимитов,,50.0,50.0,SHADOW,,,,,,WIN,48.04,,1000.0,100.0,2,{"reason": "движение +0.132% ≥ 0.10%; вход 0.510"; "required_move": 0.001; "elapsed": 0.774}
2026-08-31T08:29:07.175275+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,XRP,3995584,15m,DOWN,0.9413,52.8,1.3718,1.3682,-0.2624,0.5,0.49,0.5,0.01,33.47,-0.097,0.861,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,100.0,2,{"reason": "движение -0.262% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.941}
2026-08-31T08:29:07.175275+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,SOL,3995626,5m,UP,0.8239,52.8,102.625,102.76,0.1315,0.51,0.5,0.51,0.01,344.55,-0.8281,0.787,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,48.04,,1000.0,100.0,2,{"reason": "движение +0.132% ≥ 0.10%; вход 0.510"; "required_move": 0.001; "elapsed": 0.824}
2026-08-31T08:29:07.175275+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,ETH,3995593,15m,DOWN,0.9413,52.8,2440.17,2436.41,-0.1541,0.5,0.49,0.5,0.01,107.17,-0.5729,0.829,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,100.0,2,{"reason": "движение -0.154% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.941}
2026-08-31T08:29:22.175425+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,XRP,3995584,15m,DOWN,0.958,37.8,1.3718,1.3679,-0.2843,0.5,0.49,0.5,0.01,33.47,-0.097,0.873,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,100.0,2,{"reason": "движение -0.284% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.958}
2026-08-31T08:29:22.175425+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,ETH,3995593,15m,DOWN,0.958,37.8,2440.17,2436.48,-0.1512,0.5,0.49,0.5,0.01,107.17,-0.5729,0.833,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,100.0,2,{"reason": "движение -0.151% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.958}
2026-08-31T08:29:22.175425+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,SOL,3995626,5m,UP,0.8739,37.8,102.625,102.73,0.1023,0.51,0.5,0.51,0.01,344.55,-0.8281,0.793,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,48.04,,1000.0,100.0,2,{"reason": "движение +0.102% ≥ 0.10%; вход 0.510"; "required_move": 0.001; "elapsed": 0.874}
2026-08-31T08:34:07.177897+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,SOL,3995641,5m,UP,0.8239,52.8,102.765,102.87,0.1022,0.51,0.5,0.51,0.01,438.6,-0.8587,0.778,,,,,ACCEPT,в пределах лимитов,,50.0,50.0,SHADOW,,,,,,WIN,48.04,,1000.0,50.0,1,{"reason": "движение +0.102% ≥ 0.10%; вход 0.510"; "required_move": 0.001; "elapsed": 0.824}
2026-08-31T08:38:52.180513+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,XRP,3995710,5m,DOWN,0.7739,67.8,1.36945,1.368,-0.1059,0.5,0.49,0.5,0.01,857.61,-0.8786,0.764,,,,,ACCEPT,в пределах лимитов,,50.0,50.0,SHADOW,,,,,,LOSS,-50.0,,1000.0,50.0,1,{"reason": "движение -0.106% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.774}
2026-08-31T08:39:07.180644+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,XRP,3995710,5m,DOWN,0.8239,52.8,1.36945,1.368,-0.1059,0.5,0.49,0.5,0.01,416.52,-0.8555,0.779,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,LOSS,-50.0,,1000.0,50.0,1,{"reason": "движение -0.106% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.824}
2026-08-31T08:39:22.180765+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,XRP,3995710,5m,DOWN,0.8739,37.8,1.36945,1.3679,-0.1132,0.5,0.49,0.5,0.01,416.52,-0.8555,0.796,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,LOSS,-50.0,,1000.0,50.0,1,{"reason": "движение -0.113% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.874}
2026-08-31T10:18:59.950374+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,XRP,3998002,5m,DOWN,0.7998,60.0,1.3728,1.3712,-0.1166,0.5,0.49,0.5,0.01,317.52,-0.8199,0.775,,,,,ACCEPT,в пределах лимитов,,50.0,50.0,SHADOW,,,,,,WIN,50.0,,1000.0,50.0,1,{"reason": "движение -0.117% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.8}
2026-08-31T10:19:14.950495+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,XRP,3998002,5m,DOWN,0.8498,45.0,1.3728,1.3714,-0.102,0.5,0.49,0.5,0.01,317.52,-0.8199,0.786,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,50.0,1,{"reason": "движение -0.102% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.85}
2026-08-31T10:19:14.950495+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,SOL,3997999,5m,DOWN,0.8498,45.0,102.99,102.88,-0.1068,0.5,0.49,0.5,0.01,727.29,-0.8599,0.787,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,50.0,1,{"reason": "движение -0.107% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.85}
2026-08-31T14:28:55.215136+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,XRP,4002577,15m,UP,0.928,64.8,1.36265,1.3644,0.1284,0.61,0.43,0.61,0.18,446.83,-0.5963,0.817,,,,,ACCEPT,в пределах лимитов,,50.0,50.0,SHADOW,,,,,,WIN,31.97,,1000.0,50.0,1,{"reason": "движение +0.128% ≥ 0.12%; вход 0.610"; "required_move": 0.0012; "elapsed": 0.928}
2026-08-31T14:56:59.284154+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,SOL,4003259,15m,UP,0.7992,180.7,103.455,103.59,0.1305,0.58,0.49,0.58,0.09,1474.54,-0.4491,0.779,,,,,ACCEPT,в пределах лимитов,,50.0,50.0,SHADOW,,,,,,WIN,36.21,,1000.0,50.0,1,{"reason": "движение +0.131% ≥ 0.12%; вход 0.580"; "required_move": 0.0012; "elapsed": 0.799}
2026-08-31T14:56:59.284154+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,ETH,4003255,15m,UP,0.7992,180.7,2464.93,2469.17,0.172,0.61,0.6,0.61,0.01,3302.49,-0.0717,0.791,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,31.97,,1000.0,50.0,1,{"reason": "движение +0.172% ≥ 0.12%; вход 0.610"; "required_move": 0.0012; "elapsed": 0.799}
2026-08-31T14:57:29.284492+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,SOL,4003259,15m,UP,0.8325,150.7,103.455,103.58,0.1208,0.52,0.46,0.52,0.06,1145.58,-0.6456,0.786,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,46.15,,1000.0,50.0,1,{"reason": "движение +0.121% ≥ 0.10%; вход 0.520"; "required_move": 0.001; "elapsed": 0.833}
2026-08-31T14:57:44.284640+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,SOL,4003259,15m,UP,0.8492,135.7,103.455,103.59,0.1305,0.59,0.53,0.59,0.06,1053.57,-0.3044,0.794,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,34.75,,1000.0,50.0,1,{"reason": "движение +0.131% ≥ 0.12%; вход 0.590"; "required_move": 0.0012; "elapsed": 0.849}
2026-08-31T14:58:29.285137+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,ETH,4003255,15m,UP,0.8992,90.7,2464.93,2467.86,0.1189,0.5,0.47,0.5,0.03,3753.35,-0.4001,0.805,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,50.0,1,{"reason": "движение +0.119% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.899}
2026-08-31T14:58:29.285137+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,BTC,4003254,15m,UP,0.8992,90.7,78481.36,78586.68,0.1342,0.6,0.59,0.6,0.01,8757.25,-0.3198,0.81,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,33.33,,1000.0,50.0,1,{"reason": "движение +0.134% ≥ 0.12%; вход 0.600"; "required_move": 0.0012; "elapsed": 0.899}
2026-09-01T08:24:16.148258+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,SOL,4021992,5m,DOWN,0.8538,43.9,102.675,102.53,-0.1412,0.6,0.49,0.6,0.11,1916.3,-0.658,0.798,,,,,ACCEPT,в пределах лимитов,,50.0,50.0,SHADOW,,,,,,WIN,33.33,,1000.0,50.0,1,{"reason": "движение -0.141% ≥ 0.12%; вход 0.600"; "required_move": 0.0012; "elapsed": 0.854}
2026-09-01T16:41:53.913605+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,ETH,4035698,15m,UP,0.7932,186.1,2431.1,2433.53,0.1,0.52,0.5,0.52,0.02,4309.45,-0.3086,0.768,,,,,ACCEPT,в пределах лимитов,,50.0,50.0,SHADOW,,,,,,LOSS,-50.0,,1000.0,50.0,1,{"reason": "движение +0.100% ≥ 0.10%; вход 0.520"; "required_move": 0.001; "elapsed": 0.793}
2026-09-02T02:41:23.004714+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,BTC,4049316,15m,DOWN,0.7589,217.0,77226.84,77128.46,-0.1274,0.5,0.49,0.5,0.01,1068.78,-0.7842,0.766,,,,,ACCEPT,в пределах лимитов,,50.0,50.0,SHADOW,,,,,,WIN,50.0,,1000.0,50.0,1,{"reason": "движение -0.127% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.759}
2026-09-02T02:41:23.004714+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,SOL,4049317,15m,UP,0.7589,217.0,99.485,99.63,0.1458,0.54,0.46,0.54,0.08,106.57,-0.6981,0.771,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,42.59,,1000.0,50.0,1,{"reason": "движение +0.146% ≥ 0.10%; вход 0.540"; "required_move": 0.001; "elapsed": 0.759}
2026-09-02T02:41:38.004828+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,BTC,4049316,15m,DOWN,0.7756,202.0,77226.84,77148.03,-0.1021,0.5,0.49,0.5,0.01,1068.78,-0.7842,0.763,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,50.0,1,{"reason": "движение -0.102% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.776}
2026-09-02T02:41:38.004828+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,SOL,4049317,15m,UP,0.7756,202.0,99.485,99.64,0.1558,0.54,0.46,0.54,0.08,106.57,-0.6981,0.779,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,42.59,,1000.0,50.0,1,{"reason": "движение +0.156% ≥ 0.10%; вход 0.540"; "required_move": 0.001; "elapsed": 0.776}
2026-09-02T02:41:53.004937+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,ETH,4049315,15m,DOWN,0.7922,187.0,2407.14,2404.65,-0.1034,0.54,0.48,0.54,0.06,256.22,-0.8345,0.769,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,42.59,,1000.0,50.0,1,{"reason": "движение -0.103% ≥ 0.10%; вход 0.540"; "required_move": 0.001; "elapsed": 0.792}
2026-09-02T02:41:53.004937+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,BTC,4049316,15m,DOWN,0.7922,187.0,77226.84,77124.89,-0.132,0.5,0.49,0.5,0.01,1068.78,-0.7842,0.777,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,50.0,1,{"reason": "движение -0.132% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.792}
2026-09-02T02:41:53.004937+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,SOL,4049317,15m,UP,0.7922,187.0,99.485,99.63,0.1458,0.54,0.46,0.54,0.08,106.57,-0.6981,0.781,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,42.59,,1000.0,50.0,1,{"reason": "движение +0.146% ≥ 0.10%; вход 0.540"; "required_move": 0.001; "elapsed": 0.792}
2026-09-02T02:42:08.005072+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,BTC,4049316,15m,DOWN,0.8089,172.0,77226.84,77140.01,-0.1124,0.5,0.49,0.5,0.01,1068.78,-0.7842,0.776,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,50.0,1,{"reason": "движение -0.112% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.809}
2026-09-02T02:42:08.005072+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,SOL,4049317,15m,UP,0.8089,172.0,99.485,99.64,0.1558,0.54,0.46,0.54,0.08,106.57,-0.6981,0.789,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,42.59,,1000.0,50.0,1,{"reason": "движение +0.156% ≥ 0.10%; вход 0.540"; "required_move": 0.001; "elapsed": 0.809}
2026-09-02T02:42:23.005192+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,BTC,4049316,15m,DOWN,0.8256,157.0,77226.84,77140.02,-0.1124,0.5,0.49,0.5,0.01,1068.78,-0.7842,0.781,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,50.0,1,{"reason": "движение -0.112% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.826}
2026-09-02T02:42:23.005192+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,SOL,4049317,15m,UP,0.8256,157.0,99.485,99.63,0.1458,0.54,0.46,0.54,0.08,106.57,-0.6981,0.791,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,42.59,,1000.0,50.0,1,{"reason": "движение +0.146% ≥ 0.10%; вход 0.540"; "required_move": 0.001; "elapsed": 0.826}
2026-09-02T02:42:38.005311+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,SOL,4049317,15m,UP,0.8422,142.0,99.485,99.64,0.1558,0.54,0.46,0.54,0.08,106.57,-0.6981,0.799,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,42.59,,1000.0,50.0,1,{"reason": "движение +0.156% ≥ 0.10%; вход 0.540"; "required_move": 0.001; "elapsed": 0.842}
2026-09-02T02:42:53.005428+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,ETH,4049315,15m,DOWN,0.8589,127.0,2407.14,2403.88,-0.1354,0.54,0.48,0.54,0.06,256.22,-0.8345,0.798,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,42.59,,1000.0,50.0,1,{"reason": "движение -0.135% ≥ 0.10%; вход 0.540"; "required_move": 0.001; "elapsed": 0.859}
2026-09-02T02:42:53.005428+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,BTC,4049316,15m,DOWN,0.8589,127.0,77226.84,77114.38,-0.1456,0.5,0.49,0.5,0.01,1068.78,-0.7842,0.801,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,50.0,1,{"reason": "движение -0.146% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.859}
2026-09-02T02:42:53.005428+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,SOL,4049317,15m,UP,0.8589,127.0,99.485,99.6,0.1156,0.54,0.46,0.54,0.08,106.57,-0.6981,0.792,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,42.59,,1000.0,50.0,1,{"reason": "движение +0.116% ≥ 0.10%; вход 0.540"; "required_move": 0.001; "elapsed": 0.859}
2026-09-02T02:42:53.005428+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,XRP,4049328,15m,DOWN,0.8589,127.0,1.34245,1.3405,-0.1453,0.54,0.46,0.54,0.08,146.77,-0.7734,0.801,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,LOSS,-50.0,,1000.0,50.0,1,{"reason": "движение -0.145% ≥ 0.10%; вход 0.540"; "required_move": 0.001; "elapsed": 0.859}
2026-09-02T02:43:08.005562+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,ETH,4049315,15m,DOWN,0.8756,112.0,2407.14,2403.51,-0.1508,0.54,0.48,0.54,0.06,256.22,-0.8345,0.808,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,42.59,,1000.0,50.0,1,{"reason": "движение -0.151% ≥ 0.10%; вход 0.540"; "required_move": 0.001; "elapsed": 0.876}
2026-09-02T02:43:08.005562+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,BTC,4049316,15m,DOWN,0.8756,112.0,77226.84,77114.38,-0.1456,0.5,0.49,0.5,0.01,1068.78,-0.7842,0.806,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,50.0,1,{"reason": "движение -0.146% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.876}
2026-09-02T02:43:08.005562+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,XRP,4049328,15m,DOWN,0.8756,112.0,1.34245,1.3408,-0.1229,0.54,0.46,0.54,0.08,146.77,-0.7734,0.8,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,LOSS,-50.0,,1000.0,50.0,1,{"reason": "движение -0.123% ≥ 0.10%; вход 0.540"; "required_move": 0.001; "elapsed": 0.876}
2026-09-02T02:43:23.005684+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,ETH,4049315,15m,DOWN,0.8922,97.0,2407.14,2404.12,-0.1255,0.54,0.48,0.54,0.06,256.22,-0.8345,0.805,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,42.59,,1000.0,50.0,1,{"reason": "движение -0.126% ≥ 0.10%; вход 0.540"; "required_move": 0.001; "elapsed": 0.892}
2026-09-02T02:43:23.005684+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,BTC,4049316,15m,DOWN,0.8922,97.0,77226.84,77131.81,-0.1231,0.5,0.49,0.5,0.01,1068.78,-0.7842,0.805,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,50.0,1,{"reason": "движение -0.123% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.892}
