move_id,detected_at,market_id,asset,window,move_start,initial_move,duration_so_far_sec,acceleration_so_far,elapsed_at_detect,direction,entry_ask_at_detect,volatility_at_detect,outcome_ready,move_end,move_duration_sec,max_continuation,max_reversal,time_to_reversal_sec,final_direction,resolution,schema_version,collector_version
4396500@1789006934,2026-09-10T02:22:14.501554+00:00,4396500,XRP,5m,2026-09-10T02:20:00+00:00,-0.000688,134.5,,0.4483,DOWN,0.6,,1,2026-09-10T02:25:00+00:00,165.5,-0.000688,0.000253,60.000465,DOWN,CONTINUED,2,0.1.0
4396502@1789006934,2026-09-10T02:22:14.501554+00:00,4396502,SOL,5m,2026-09-10T02:20:00+00:00,-0.000643,134.5,,0.4483,DOWN,0.65,,1,2026-09-10T02:25:00+00:00,165.5,-0.000742,0.000148,60.000465,DOWN,CONTINUED,2,0.1.0
4396507@1789006934,2026-09-10T02:22:14.501554+00:00,4396507,ETH,5m,2026-09-10T02:20:00+00:00,-0.000542,134.5,,0.4483,DOWN,0.76,,1,2026-09-10T02:25:00+00:00,165.5,-0.000595,1.4e-05,45.000353,DOWN,CONTINUED,2,0.1.0
4396536@1789007534,2026-09-10T02:32:14.506299+00:00,4396536,XRP,5m,2026-09-10T02:30:00+00:00,0.001772,134.5,,0.4484,UP,0.98,,1,2026-09-10T02:35:00+00:00,165.5,0.003435,0.0017,,UP,CONTINUED,2,0.1.0
4396545@1789007534,2026-09-10T02:32:14.506299+00:00,4396545,SOL,5m,2026-09-10T02:30:00+00:00,0.000791,134.5,,0.4484,UP,0.92,,1,2026-09-10T02:35:00+00:00,165.5,0.002473,0.000791,,UP,CONTINUED,2,0.1.0
4396547@1789007534,2026-09-10T02:32:14.506299+00:00,4396547,ETH,5m,2026-09-10T02:30:00+00:00,0.000916,134.5,,0.4484,UP,0.95,,1,2026-09-10T02:35:00+00:00,165.5,0.002525,0.000916,,UP,CONTINUED,2,0.1.0
4397215@1789007879,2026-09-10T02:37:59.509265+00:00,4397215,ETH,5m,2026-09-10T02:35:00+00:00,0.000608,179.5,,0.5984,UP,0.95,,1,2026-09-10T02:40:00+00:00,120.5,0.001273,0.000543,,UP,CONTINUED,2,0.1.0
4397221@1789007879,2026-09-10T02:37:59.509265+00:00,4397221,SOL,5m,2026-09-10T02:35:00+00:00,0.000641,179.5,,0.5984,UP,0.96,,1,2026-09-10T02:40:00+00:00,120.5,0.002023,0.000641,,UP,CONTINUED,2,0.1.0
4397217@1789007909,2026-09-10T02:38:29.509564+00:00,4397217,XRP,5m,2026-09-10T02:35:00+00:00,0.000901,209.5,0.4998,0.6984,UP,0.99,0.00014834,1,2026-09-10T02:40:00+00:00,90.5,0.001478,-0.000108,90.000798,DOWN,REVERSED,2,0.1.0
4396540@1789007774,2026-09-10T02:36:14.508376+00:00,4396540,XRP,15m,2026-09-10T02:30:00+00:00,0.003942,374.5,,0.4161,UP,0.98,,1,2026-09-10T02:45:00+00:00,525.5,0.004954,0.003001,,UP,CONTINUED,2,0.1.0
