move_id,detected_at,market_id,asset,window,move_start,initial_move,duration_so_far_sec,acceleration_so_far,elapsed_at_detect,direction,entry_ask_at_detect,volatility_at_detect,outcome_ready,move_end,move_duration_sec,max_continuation,max_reversal,time_to_reversal_sec,final_direction,resolution,schema_version,collector_version
4049314@1788316478,2026-09-02T02:34:38.001321+00:00,4049314,SOL,5m,2026-09-02T02:30:00+00:00,0.00196,278.0,,0.9267,UP,0.82,,1,2026-09-02T02:35:00+00:00,22.0,0.00196,0.00186,,UP,CONTINUED,2,0.1.0
4049319@1788316478,2026-09-02T02:34:38.001321+00:00,4049319,XRP,5m,2026-09-02T02:30:00+00:00,0.001527,278.0,,0.9267,UP,0.82,,1,2026-09-02T02:35:00+00:00,22.0,0.001527,0.001453,,UP,CONTINUED,2,0.1.0
4049369@1788316628,2026-09-02T02:37:08.002583+00:00,4049369,SOL,5m,2026-09-02T02:35:00+00:00,-0.000602,128.0,,0.4267,DOWN,0.82,,1,2026-09-02T02:40:00+00:00,172.0,-0.001204,0.000803,15.00012,UP,REVERSED,2,0.1.0
4049372@1788316643,2026-09-02T02:37:23.002703+00:00,4049372,XRP,5m,2026-09-02T02:35:00+00:00,0.000558,143.0,,0.4767,UP,0.82,,1,2026-09-02T02:40:00+00:00,157.0,0.000558,-0.001301,45.000369,DOWN,REVERSED,2,0.1.0
4049374@1788316688,2026-09-02T02:38:08.003072+00:00,4049374,ETH,5m,2026-09-02T02:35:00+00:00,-0.000885,188.0,,0.6267,DOWN,0.82,0.00040958,1,2026-09-02T02:40:00+00:00,112.0,-0.000885,-0.000241,,DOWN,CONTINUED,2,0.1.0
4049317@1788316568,2026-09-02T02:36:08.002090+00:00,4049317,SOL,15m,2026-09-02T02:30:00+00:00,0.00186,368.0,,0.4089,UP,0.54,,1,2026-09-02T02:45:00+00:00,532.0,0.002764,0.000754,,UP,CONTINUED,2,0.1.0
4049328@1788316568,2026-09-02T02:36:08.002090+00:00,4049328,XRP,15m,2026-09-02T02:30:00+00:00,0.001974,368.0,,0.4089,UP,0.54,,1,2026-09-02T02:45:00+00:00,532.0,0.002644,-0.001453,315.002624,UP,CONTINUED,2,0.1.0
4049315@1788316598,2026-09-02T02:36:38.002357+00:00,4049315,ETH,15m,2026-09-02T02:30:00+00:00,0.000698,398.0,,0.4422,UP,0.52,,1,2026-09-02T02:45:00+00:00,502.0,0.000698,-0.001508,90.000715,DOWN,REVERSED,2,0.1.0
4049724@1788316928,2026-09-02T02:42:08.005072+00:00,4049724,XRP,5m,2026-09-02T02:40:00+00:00,-0.000745,128.0,,0.4267,DOWN,0.82,,1,2026-09-02T02:45:00+00:00,172.0,-0.001936,-0.000745,,DOWN,CONTINUED,2,0.1.0
4049733@1788316928,2026-09-02T02:42:08.005072+00:00,4049733,SOL,5m,2026-09-02T02:40:00+00:00,-0.000552,128.0,,0.4267,DOWN,0.82,,1,2026-09-02T02:45:00+00:00,172.0,-0.001154,0.000652,90.000743,UP,REVERSED,2,0.1.0
4049725@1788316973,2026-09-02T02:42:53.005428+00:00,4049725,ETH,5m,2026-09-02T02:40:00+00:00,-0.000908,173.0,,0.5767,DOWN,0.82,,1,2026-09-02T02:45:00+00:00,127.0,-0.001062,-0.00053,,UP,REVERSED,2,0.1.0
4049316@1788316688,2026-09-02T02:38:08.003072+00:00,4049316,BTC,15m,2026-09-02T02:30:00+00:00,-0.000966,488.0,1.3945,0.5422,DOWN,0.5,0.00026852,1,2026-09-02T02:45:00+00:00,412.0,-0.001456,-0.000736,,DOWN,CONTINUED,2,0.1.0
4049915@1788317273,2026-09-02T02:47:53.007805+00:00,4049915,XRP,5m,2026-09-02T02:45:00+00:00,0.000521,173.0,,0.5767,UP,0.82,,1,2026-09-02T02:50:00+00:00,127.0,0.000596,0.0,,DOWN,REVERSED,2,0.1.0
4049931@1788317528,2026-09-02T02:52:08.009820+00:00,4049931,XRP,5m,2026-09-02T02:50:00+00:00,0.00108,128.0,,0.4267,UP,0.82,,1,2026-09-02T02:55:00+00:00,172.0,0.00108,0.000186,,UP,CONTINUED,2,0.1.0
4049932@1788317528,2026-09-02T02:52:08.009820+00:00,4049932,SOL,5m,2026-09-02T02:50:00+00:00,0.000952,128.0,,0.4267,UP,0.82,,1,2026-09-02T02:55:00+00:00,172.0,0.001353,0.000351,,UP,CONTINUED,2,0.1.0
