move_id,detected_at,market_id,asset,window,move_start,initial_move,duration_so_far_sec,acceleration_so_far,elapsed_at_detect,direction,entry_ask_at_detect,volatility_at_detect,outcome_ready,move_end,move_duration_sec,max_continuation,max_reversal,time_to_reversal_sec,final_direction,resolution,schema_version,collector_version
4715364@1789870929,2026-09-20T02:22:09.562038+00:00,4715364,XRP,5m,2026-09-20T02:20:00+00:00,-0.001498,129.6,,0.4319,DOWN,0.95,,1,2026-09-20T02:25:00+00:00,170.4,-0.002496,-0.001498,,DOWN,CONTINUED,2,0.1.0
4715365@1789870929,2026-09-20T02:22:09.562038+00:00,4715365,ETH,5m,2026-09-20T02:20:00+00:00,-0.000903,129.6,,0.4319,DOWN,0.94,,1,2026-09-20T02:25:00+00:00,170.4,-0.001316,-0.000873,,DOWN,CONTINUED,2,0.1.0
4715370@1789870929,2026-09-20T02:22:09.562038+00:00,4715370,SOL,5m,2026-09-20T02:20:00+00:00,-0.000681,129.6,,0.4319,DOWN,0.95,,1,2026-09-20T02:25:00+00:00,170.4,-0.001499,-0.000681,,DOWN,CONTINUED,2,0.1.0
4715384@1789871529,2026-09-20T02:32:09.567008+00:00,4715384,ETH,5m,2026-09-20T02:30:00+00:00,-0.000645,129.6,,0.4319,DOWN,0.85,,1,2026-09-20T02:35:00+00:00,170.4,-0.001586,-0.000342,,DOWN,CONTINUED,2,0.1.0
4715393@1789871529,2026-09-20T02:32:09.567008+00:00,4715393,SOL,5m,2026-09-20T02:30:00+00:00,-0.001459,129.6,,0.4319,DOWN,0.97,,1,2026-09-20T02:35:00+00:00,170.4,-0.001915,-0.001003,,DOWN,CONTINUED,2,0.1.0
4715394@1789871529,2026-09-20T02:32:09.567008+00:00,4715394,XRP,5m,2026-09-20T02:30:00+00:00,-0.001217,129.6,,0.4319,DOWN,0.91,,1,2026-09-20T02:35:00+00:00,170.4,-0.002863,-0.001074,,DOWN,CONTINUED,2,0.1.0
4715436@1789871859,2026-09-20T02:37:39.569760+00:00,4715436,ETH,5m,2026-09-20T02:35:00+00:00,0.00074,159.6,,0.5319,UP,0.57,,1,2026-09-20T02:40:00+00:00,140.4,0.00074,-0.000863,15.000128,DOWN,REVERSED,2,0.1.0
4715438@1789871859,2026-09-20T02:37:39.569760+00:00,4715438,SOL,5m,2026-09-20T02:35:00+00:00,0.001234,159.6,,0.5319,UP,0.79,,1,2026-09-20T02:40:00+00:00,140.4,0.001234,-0.001234,90.000757,DOWN,REVERSED,2,0.1.0
4715439@1789871859,2026-09-20T02:37:39.569760+00:00,4715439,XRP,5m,2026-09-20T02:35:00+00:00,0.001112,159.6,,0.5319,UP,0.69,,1,2026-09-20T02:40:00+00:00,140.4,0.001112,-0.001328,90.000757,DOWN,REVERSED,2,0.1.0
4717357@1789878134,2026-09-20T04:22:14.555504+00:00,4717357,XRP,5m,2026-09-20T04:20:00+00:00,-0.001485,134.6,,0.4485,DOWN,0.94,,1,2026-09-20T04:25:00+00:00,165.4,-0.001485,0.000471,75.000673,UP,REVERSED,2,0.1.0
4717354@1789878164,2026-09-20T04:22:44.555794+00:00,4717354,ETH,5m,2026-09-20T04:20:00+00:00,-0.000583,164.6,,0.5485,DOWN,0.92,,1,2026-09-20T04:25:00+00:00,135.4,-0.000928,0.000703,45.000383,UP,REVERSED,2,0.1.0
4717360@1789878209,2026-09-20T04:23:29.556177+00:00,4717360,SOL,5m,2026-09-20T04:20:00+00:00,0.000874,209.6,0.7999,0.6985,UP,0.8,0.00035399,1,2026-09-20T04:25:00+00:00,90.4,0.00115,0.000874,,UP,CONTINUED,2,0.1.0
4716825@1789878089,2026-09-20T04:21:29.555114+00:00,4716825,ETH,15m,2026-09-20T04:15:00+00:00,-0.001244,389.6,,0.4328,DOWN,0.71,,1,2026-09-20T04:30:00+00:00,510.4,-0.002115,9.1e-05,300.002561,DOWN,CONTINUED,2,0.1.0
4716828@1789878089,2026-09-20T04:21:29.555114+00:00,4716828,SOL,15m,2026-09-20T04:15:00+00:00,-0.001608,389.6,,0.4328,DOWN,0.71,,1,2026-09-20T04:30:00+00:00,510.4,-0.001883,0.001424,240.00211,UP,REVERSED,2,0.1.0
