move_id,detected_at,market_id,asset,window,move_start,initial_move,duration_so_far_sec,acceleration_so_far,elapsed_at_detect,direction,entry_ask_at_detect,volatility_at_detect,outcome_ready,move_end,move_duration_sec,max_continuation,max_reversal,time_to_reversal_sec,final_direction,resolution,schema_version,collector_version
4461485@1789187840,2026-09-12T04:37:20.633910+00:00,4461485,SOL,5m,2026-09-12T04:35:00+00:00,0.000639,140.6,,0.4688,UP,0.88,,1,2026-09-12T04:40:00+00:00,159.4,0.000933,0.000639,,UP,CONTINUED,2,0.1.0
4464320@1789201339,2026-09-12T08:22:19.007289+00:00,4464320,ETH,5m,2026-09-12T08:20:00+00:00,0.000546,139.0,,0.4634,UP,0.91,,1,2026-09-12T08:25:00+00:00,161.0,0.000879,6.7e-05,,UP,CONTINUED,2,0.1.0
4464315@1789201399,2026-09-12T08:23:19.007724+00:00,4464315,XRP,5m,2026-09-12T08:20:00+00:00,-0.000694,199.0,0.8001,0.6634,DOWN,0.93,0.00012236,1,2026-09-12T08:25:00+00:00,101.0,-0.000914,-0.000694,,DOWN,CONTINUED,2,0.1.0
4464372@1789201954,2026-09-12T08:32:34.012289+00:00,4464372,SOL,5m,2026-09-12T08:30:00+00:00,-0.000541,154.0,,0.5134,DOWN,0.95,,1,2026-09-12T08:35:00+00:00,146.0,-0.000639,-0.000148,,DOWN,CONTINUED,2,0.1.0
4464360@1789201999,2026-09-12T08:33:19.012656+00:00,4464360,ETH,5m,2026-09-12T08:30:00+00:00,-0.000633,199.0,0.3201,0.6634,DOWN,0.94,0.00013855,1,2026-09-12T08:35:00+00:00,101.0,-0.000633,5.5e-05,60.000564,DOWN,CONTINUED,2,0.1.0
4464422@1789202224,2026-09-12T08:37:04.014786+00:00,4464422,ETH,5m,2026-09-12T08:35:00+00:00,0.00052,124.0,,0.4134,UP,0.77,,1,2026-09-12T08:40:00+00:00,176.0,0.001422,0.00052,,UP,CONTINUED,2,0.1.0
4464417@1789202239,2026-09-12T08:37:19.014904+00:00,4464417,SOL,5m,2026-09-12T08:35:00+00:00,0.000984,139.0,,0.4634,UP,0.88,,1,2026-09-12T08:40:00+00:00,161.0,0.001083,0.000689,,UP,CONTINUED,2,0.1.0
4464418@1789202254,2026-09-12T08:37:34.015039+00:00,4464418,XRP,5m,2026-09-12T08:35:00+00:00,0.000659,154.0,,0.5134,UP,0.88,,1,2026-09-12T08:40:00+00:00,146.0,0.000733,0.000513,,UP,CONTINUED,2,0.1.0
4465301@1789208626,2026-09-12T10:23:46.712406+00:00,4465301,XRP,5m,2026-09-12T10:20:00+00:00,0.000511,226.7,0.7142,0.7557,UP,,0.0001233,1,2026-09-12T10:25:00+00:00,73.3,0.000657,0.000365,,UP,CONTINUED,2,0.1.0
4465302@1789208641,2026-09-12T10:24:01.712520+00:00,4465302,ETH,5m,2026-09-12T10:20:00+00:00,-0.0006,241.7,0.4001,0.8057,DOWN,,6.356e-05,1,2026-09-12T10:25:00+00:00,58.3,-0.0006,-0.000529,,DOWN,CONTINUED,2,0.1.0
4465194@1789208536,2026-09-12T10:22:16.711654+00:00,4465194,SOL,15m,2026-09-12T10:15:00+00:00,-0.000588,436.7,0.3334,0.4852,DOWN,0.8,0.00014661,1,2026-09-12T10:30:00+00:00,463.3,-0.000686,-0.000294,,DOWN,CONTINUED,2,0.1.0
4465205@1789208536,2026-09-12T10:22:16.711654+00:00,4465205,ETH,15m,2026-09-12T10:15:00+00:00,-0.000651,436.7,0.3361,0.4852,DOWN,0.86,0.0001424,1,2026-09-12T10:30:00+00:00,463.3,-0.000821,-0.000651,,DOWN,CONTINUED,2,0.1.0
4465196@1789208626,2026-09-12T10:23:46.712406+00:00,4465196,XRP,15m,2026-09-12T10:15:00+00:00,0.000803,526.7,1.2001,0.5852,UP,0.87,0.00011788,1,2026-09-12T10:30:00+00:00,373.3,0.000949,0.000657,,UP,CONTINUED,2,0.1.0
4465314@1789209121,2026-09-12T10:32:01.716530+00:00,4465314,XRP,5m,2026-09-12T10:30:00+00:00,-0.000693,121.7,,0.4057,DOWN,0.93,,1,2026-09-12T10:35:00+00:00,178.3,-0.001349,-0.000693,,DOWN,CONTINUED,2,0.1.0
4465315@1789209226,2026-09-12T10:33:46.717414+00:00,4465315,SOL,5m,2026-09-12T10:30:00+00:00,-0.000588,226.7,1.0,0.7557,DOWN,0.999,6.265e-05,1,2026-09-12T10:35:00+00:00,73.3,-0.000784,-0.000588,,DOWN,CONTINUED,2,0.1.0
4465371@1789209511,2026-09-12T10:38:31.719870+00:00,4465371,XRP,5m,2026-09-12T10:35:00+00:00,0.000547,211.7,0.3999,0.7057,UP,0.98,7.784e-05,1,2026-09-12T10:40:00+00:00,88.3,0.000766,0.000401,,UP,CONTINUED,2,0.1.0
4467381@1789222969,2026-09-12T14:22:49.823926+00:00,4467381,XRP,5m,2026-09-12T14:20:00+00:00,0.000731,169.8,,0.5661,UP,0.99,,1,2026-09-12T14:25:00+00:00,130.2,0.000731,-0.000219,45.000385,UP,CONTINUED,2,0.1.0
4467388@1789222969,2026-09-12T14:22:49.823926+00:00,4467388,ETH,5m,2026-09-12T14:20:00+00:00,0.00076,169.8,,0.5661,UP,0.98,,1,2026-09-12T14:25:00+00:00,130.2,0.00076,-0.000177,30.000257,UP,CONTINUED,2,0.1.0
4467385@1789223029,2026-09-12T14:23:49.824437+00:00,4467385,SOL,5m,2026-09-12T14:20:00+00:00,-0.000588,229.8,0.2859,0.7661,DOWN,0.99,0.00022237,1,2026-09-12T14:25:00+00:00,70.2,-0.000883,-0.00049,,DOWN,CONTINUED,2,0.1.0
4467419@1789223570,2026-09-12T14:32:50.667804+00:00,4467419,XRP,5m,2026-09-12T14:30:00+00:00,0.000547,170.7,,0.5689,UP,0.92,,1,2026-09-12T14:35:00+00:00,129.3,0.000766,-0.000109,120.000969,UP,CONTINUED,2,0.1.0
4467407@1789223600,2026-09-12T14:33:20.668052+00:00,4467407,SOL,5m,2026-09-12T14:30:00+00:00,0.000686,200.7,0.3999,0.6689,UP,0.97,0.00012397,1,2026-09-12T14:35:00+00:00,99.3,0.000686,-0.000196,75.0006,DOWN,REVERSED,2,0.1.0
4467414@1789223615,2026-09-12T14:33:35.668173+00:00,4467414,ETH,5m,2026-09-12T14:30:00+00:00,0.000545,215.7,0.3758,0.7189,UP,0.73,7.918e-05,1,2026-09-12T14:35:00+00:00,84.3,0.000545,-0.000844,45.000358,DOWN,REVERSED,2,0.1.0
4467411@1789223630,2026-09-12T14:33:50.668296+00:00,4467411,BTC,5m,2026-09-12T14:30:00+00:00,0.000575,230.7,0.2089,0.7689,UP,0.998,7.622e-05,1,2026-09-12T14:35:00+00:00,69.3,0.000575,1.5e-05,,DOWN,REVERSED,2,0.1.0
4467481@1789223885,2026-09-12T14:38:05.670447+00:00,4467481,ETH,5m,2026-09-12T14:35:00+00:00,0.000734,185.7,,0.6189,UP,0.74,0.00021126,1,2026-09-12T14:40:00+00:00,114.3,0.001155,0.000533,,UP,CONTINUED,2,0.1.0
4467482@1789223900,2026-09-12T14:38:20.670571+00:00,4467482,SOL,5m,2026-09-12T14:35:00+00:00,0.000637,200.7,0.4999,0.6689,UP,0.86,7.334e-05,1,2026-09-12T14:40:00+00:00,99.3,0.000637,0.000441,,UP,CONTINUED,2,0.1.0
4467487@1789223900,2026-09-12T14:38:20.670571+00:00,4467487,XRP,5m,2026-09-12T14:35:00+00:00,0.000511,200.7,0.2499,0.6689,UP,0.85,0.00017637,1,2026-09-12T14:40:00+00:00,99.3,0.000511,0.000292,,UP,CONTINUED,2,0.1.0
