move_id,detected_at,market_id,asset,window,move_start,initial_move,duration_so_far_sec,acceleration_so_far,elapsed_at_detect,direction,entry_ask_at_detect,volatility_at_detect,outcome_ready,move_end,move_duration_sec,max_continuation,max_reversal,time_to_reversal_sec,final_direction,resolution,schema_version,collector_version
4489015@1789266128,2026-09-13T02:22:08.644376+00:00,4489015,SOL,5m,2026-09-13T02:20:00+00:00,-0.002157,128.6,,0.4288,DOWN,,,1,2026-09-13T02:25:00+00:00,171.4,-0.002157,-0.000784,,DOWN,CONTINUED,2,0.1.0
4489042@1789266728,2026-09-13T02:32:08.650347+00:00,4489042,SOL,5m,2026-09-13T02:30:00+00:00,0.000835,128.7,,0.4288,UP,0.86,,1,2026-09-13T02:35:00+00:00,171.3,0.001031,0.00054,,UP,CONTINUED,2,0.1.0
4489044@1789266728,2026-09-13T02:32:08.650347+00:00,4489044,XRP,5m,2026-09-13T02:30:00+00:00,0.000549,128.7,,0.4288,UP,0.87,,1,2026-09-13T02:35:00+00:00,171.3,0.000696,0.000549,,UP,CONTINUED,2,0.1.0
4489114@1789267028,2026-09-13T02:37:08.653538+00:00,4489114,XRP,5m,2026-09-13T02:35:00+00:00,0.000585,128.7,,0.4288,UP,0.95,,1,2026-09-13T02:40:00+00:00,171.3,0.000585,-0.000293,15.000158,DOWN,REVERSED,2,0.1.0
4489116@1789267028,2026-09-13T02:37:08.653538+00:00,4489116,SOL,5m,2026-09-13T02:35:00+00:00,0.000588,128.7,,0.4288,UP,0.94,,1,2026-09-13T02:40:00+00:00,171.3,0.000588,-0.000883,15.000158,DOWN,REVERSED,2,0.1.0
4489864@1789273332,2026-09-13T04:22:12.189222+00:00,4489864,XRP,5m,2026-09-13T04:20:00+00:00,-0.00055,132.2,,0.4406,DOWN,0.92,,1,2026-09-13T04:25:00+00:00,167.8,-0.000623,0.00033,135.001123,UP,REVERSED,2,0.1.0
4489865@1789273332,2026-09-13T04:22:12.189222+00:00,4489865,SOL,5m,2026-09-13T04:20:00+00:00,-0.001769,132.2,,0.4406,DOWN,0.97,,1,2026-09-13T04:25:00+00:00,167.8,-0.001769,-0.000786,,DOWN,CONTINUED,2,0.1.0
4489858@1789273287,2026-09-13T04:21:27.188848+00:00,4489858,SOL,15m,2026-09-13T04:15:00+00:00,0.000836,387.2,,0.4302,UP,0.82,,1,2026-09-13T04:30:00+00:00,512.8,0.000836,-0.000738,15.000128,UP,CONTINUED,2,0.1.0
4489860@1789273482,2026-09-13T04:24:42.190519+00:00,4489860,XRP,15m,2026-09-13T04:15:00+00:00,0.000513,582.2,0.7999,0.6469,UP,0.91,0.00011694,1,2026-09-13T04:30:00+00:00,317.8,0.00066,0.000147,,UP,CONTINUED,2,0.1.0
4489859@1789273512,2026-09-13T04:25:12.190757+00:00,4489859,ETH,15m,2026-09-13T04:15:00+00:00,0.000502,612.2,1.0161,0.6802,UP,0.95,7.841e-05,1,2026-09-13T04:30:00+00:00,287.8,0.000502,0.000367,,UP,CONTINUED,2,0.1.0
4490273@1789274052,2026-09-13T04:34:12.195601+00:00,4490273,SOL,5m,2026-09-13T04:30:00+00:00,0.00059,252.2,0.4999,0.8407,UP,0.98,0.00011791,1,2026-09-13T04:35:00+00:00,47.8,0.000689,0.00059,,UP,CONTINUED,2,0.1.0
4490319@1789274232,2026-09-13T04:37:12.197197+00:00,4490319,ETH,5m,2026-09-13T04:35:00+00:00,-0.00074,132.2,,0.4407,DOWN,0.98,,1,2026-09-13T04:40:00+00:00,167.8,-0.001176,-0.000522,,DOWN,CONTINUED,2,0.1.0
4490320@1789274232,2026-09-13T04:37:12.197197+00:00,4490320,SOL,5m,2026-09-13T04:35:00+00:00,-0.00059,132.2,,0.4407,DOWN,0.85,,1,2026-09-13T04:40:00+00:00,167.8,-0.001081,-0.000393,,DOWN,CONTINUED,2,0.1.0
4490321@1789274232,2026-09-13T04:37:12.197197+00:00,4490321,XRP,5m,2026-09-13T04:35:00+00:00,-0.000586,132.2,,0.4407,DOWN,0.72,,1,2026-09-13T04:40:00+00:00,167.8,-0.00066,-0.000147,,DOWN,CONTINUED,2,0.1.0
4492272@1789287852,2026-09-13T08:24:12.027867+00:00,4492272,SOL,5m,2026-09-13T08:20:00+00:00,-0.000547,252.0,0.4447,0.8401,DOWN,0.96,0.00015284,1,2026-09-13T08:25:00+00:00,48.0,-0.000746,-0.000547,,DOWN,CONTINUED,2,0.1.0
4492291@1789288332,2026-09-13T08:32:12.032006+00:00,4492291,ETH,5m,2026-09-13T08:30:00+00:00,-0.000913,132.0,,0.4401,DOWN,0.96,,1,2026-09-13T08:35:00+00:00,168.0,-0.004529,-0.000913,,DOWN,CONTINUED,2,0.1.0
4492298@1789288377,2026-09-13T08:32:57.032413+00:00,4492298,SOL,5m,2026-09-13T08:30:00+00:00,-0.000697,177.0,,0.5901,DOWN,0.96,,1,2026-09-13T08:35:00+00:00,123.0,-0.002491,-0.000697,,DOWN,CONTINUED,2,0.1.0
4492300@1789288392,2026-09-13T08:33:12.032556+00:00,4492300,XRP,5m,2026-09-13T08:30:00+00:00,-0.000777,192.0,,0.6401,DOWN,0.98,0.00040677,1,2026-09-13T08:35:00+00:00,108.0,-0.002406,-0.000777,,DOWN,CONTINUED,2,0.1.0
4492358@1789288647,2026-09-13T08:37:27.035155+00:00,4492358,SOL,5m,2026-09-13T08:35:00+00:00,-0.000599,147.0,,0.4901,DOWN,0.79,,1,2026-09-13T08:40:00+00:00,153.0,-0.001697,-0.000599,,DOWN,CONTINUED,2,0.1.0
4492357@1789288662,2026-09-13T08:37:42.035306+00:00,4492357,ETH,5m,2026-09-13T08:35:00+00:00,-0.000632,162.0,,0.5401,DOWN,0.73,,1,2026-09-13T08:40:00+00:00,138.0,-0.004029,-0.00058,,DOWN,CONTINUED,2,0.1.0
4492356@1789288692,2026-09-13T08:38:12.035595+00:00,4492356,XRP,5m,2026-09-13T08:35:00+00:00,-0.000556,192.0,,0.6401,DOWN,0.69,0.00035695,1,2026-09-13T08:40:00+00:00,108.0,-0.00152,-0.000556,,DOWN,CONTINUED,2,0.1.0
4492289@1789288572,2026-09-13T08:36:12.034412+00:00,4492289,ETH,15m,2026-09-13T08:30:00+00:00,-0.004262,372.0,,0.4134,DOWN,0.98,,1,2026-09-13T08:45:00+00:00,528.0,-0.008092,-0.003313,,DOWN,CONTINUED,2,0.1.0
4492292@1789288572,2026-09-13T08:36:12.034412+00:00,4492292,SOL,15m,2026-09-13T08:30:00+00:00,-0.002889,372.0,,0.4134,DOWN,0.93,,1,2026-09-13T08:45:00+00:00,528.0,-0.004583,-0.002192,,DOWN,CONTINUED,2,0.1.0
4492297@1789288572,2026-09-13T08:36:12.034412+00:00,4492297,XRP,15m,2026-09-13T08:30:00+00:00,-0.00174,372.0,,0.4134,DOWN,0.9,,1,2026-09-13T08:45:00+00:00,528.0,-0.004035,-0.001073,,DOWN,CONTINUED,2,0.1.0
4492440@1789288932,2026-09-13T08:42:12.037815+00:00,4492440,ETH,5m,2026-09-13T08:40:00+00:00,0.001341,132.0,,0.4401,UP,0.63,,1,2026-09-13T08:45:00+00:00,168.0,0.001369,0.000253,,UP,CONTINUED,2,0.1.0
4492441@1789289052,2026-09-13T08:44:12.038955+00:00,4492441,XRP,5m,2026-09-13T08:40:00+00:00,-0.001633,252.0,0.8151,0.8401,DOWN,,0.00041984,1,2026-09-13T08:45:00+00:00,48.0,-0.001633,-0.001039,,DOWN,CONTINUED,2,0.1.0
