move_id,detected_at,market_id,asset,window,move_start,initial_move,duration_so_far_sec,acceleration_so_far,elapsed_at_detect,direction,entry_ask_at_detect,volatility_at_detect,outcome_ready,move_end,move_duration_sec,max_continuation,max_reversal,time_to_reversal_sec,final_direction,resolution,schema_version,collector_version
3975698@1788106028,2026-08-30T16:07:08.655610+00:00,3975698,BTC,5m,2026-08-30T16:05:00+00:00,-0.001252,128.7,,0.4289,DOWN,0.92,,1,2026-08-30T16:10:00+00:00,171.3,-0.001919,-0.001022,,DOWN,CONTINUED,2,0.1.0
3975704@1788106028,2026-08-30T16:07:08.655610+00:00,3975704,ETH,5m,2026-08-30T16:05:00+00:00,-0.000863,128.7,,0.4289,DOWN,0.76,,1,2026-08-30T16:10:00+00:00,171.3,-0.00118,-0.000448,,DOWN,CONTINUED,2,0.1.0
3975700@1788106028,2026-08-30T16:07:08.655610+00:00,3975700,XRP,5m,2026-08-30T16:05:00+00:00,-0.001178,128.7,,0.4289,DOWN,0.85,,1,2026-08-30T16:10:00+00:00,171.3,-0.001535,-0.000821,,DOWN,CONTINUED,2,0.1.0
3975702@1788106028,2026-08-30T16:07:08.655610+00:00,3975702,SOL,5m,2026-08-30T16:05:00+00:00,-0.000985,128.7,,0.4289,DOWN,0.38,,1,2026-08-30T16:10:00+00:00,171.3,-0.001454,-0.000235,,DOWN,CONTINUED,2,0.1.0
3975644@1788105968,2026-08-30T16:06:08.655082+00:00,3975644,XRP,15m,2026-08-30T16:00:00+00:00,0.002647,368.7,,0.4096,UP,0.96,,1,2026-08-30T16:15:00+00:00,531.3,0.007368,0.000501,,UP,CONTINUED,2,0.1.0
3975653@1788105968,2026-08-30T16:06:08.655082+00:00,3975653,BTC,15m,2026-08-30T16:00:00+00:00,0.001749,368.7,,0.4096,UP,0.94,,1,2026-08-30T16:15:00+00:00,531.3,0.004086,-0.00064,285.002558,UP,CONTINUED,2,0.1.0
3975660@1788105968,2026-08-30T16:06:08.655082+00:00,3975660,SOL,15m,2026-08-30T16:00:00+00:00,0.003623,368.7,,0.4096,UP,0.96,,1,2026-08-30T16:15:00+00:00,531.3,0.006917,0.0008,,UP,CONTINUED,2,0.1.0
3975648@1788106013,2026-08-30T16:06:53.655486+00:00,3975648,ETH,15m,2026-08-30T16:00:00+00:00,0.001468,413.7,,0.4596,UP,0.82,,1,2026-08-30T16:15:00+00:00,486.3,0.012346,0.001379,,UP,CONTINUED,2,0.1.0
3975975@1788106328,2026-08-30T16:12:08.658283+00:00,3975975,XRP,5m,2026-08-30T16:10:00+00:00,0.001323,128.7,,0.4289,UP,0.76,,1,2026-08-30T16:15:00+00:00,171.3,0.006756,0.001108,,UP,CONTINUED,2,0.1.0
3975973@1788106343,2026-08-30T16:12:23.658422+00:00,3975973,ETH,5m,2026-08-30T16:10:00+00:00,0.001856,143.7,,0.4789,UP,0.98,,1,2026-08-30T16:15:00+00:00,156.3,0.010756,0.001856,,UP,CONTINUED,2,0.1.0
3975977@1788106358,2026-08-30T16:12:38.658544+00:00,3975977,BTC,5m,2026-08-30T16:10:00+00:00,0.000529,158.7,,0.5289,UP,0.7,,1,2026-08-30T16:15:00+00:00,141.3,0.004158,0.000529,,UP,CONTINUED,2,0.1.0
3975972@1788106388,2026-08-30T16:13:08.658780+00:00,3975972,SOL,5m,2026-08-30T16:10:00+00:00,0.003242,188.7,,0.6289,UP,,,1,2026-08-30T16:15:00+00:00,111.3,0.005403,0.003054,,UP,CONTINUED,2,0.1.0
