move_id,detected_at,market_id,asset,window,move_start,initial_move,duration_so_far_sec,acceleration_so_far,elapsed_at_detect,direction,entry_ask_at_detect,volatility_at_detect,outcome_ready,move_end,move_duration_sec,max_continuation,max_reversal,time_to_reversal_sec,final_direction,resolution,schema_version,collector_version
4826763@1790130120,2026-09-23T02:22:00.144078+00:00,4826763,ETH,5m,2026-09-23T02:20:00+00:00,0.001663,120.1,,0.4005,UP,0.98,,1,2026-09-23T02:25:00+00:00,179.9,0.00179,0.000898,,UP,CONTINUED,2,0.1.0
4826765@1790130120,2026-09-23T02:22:00.144078+00:00,4826765,XRP,5m,2026-09-23T02:20:00+00:00,0.002492,120.1,,0.4005,UP,0.97,,1,2026-09-23T02:25:00+00:00,179.9,0.003376,0.001735,,UP,CONTINUED,2,0.1.0
4826769@1790130120,2026-09-23T02:22:00.144078+00:00,4826769,SOL,5m,2026-09-23T02:20:00+00:00,0.001565,120.1,,0.4005,UP,0.98,,1,2026-09-23T02:25:00+00:00,179.9,0.001734,0.001057,,UP,CONTINUED,2,0.1.0
4826750@1790130105,2026-09-23T02:21:45.143973+00:00,4826750,XRP,15m,2026-09-23T02:15:00+00:00,0.005414,405.1,,0.4502,UP,0.98,,1,2026-09-23T02:30:00+00:00,494.9,0.008327,0.005351,,UP,CONTINUED,2,0.1.0
4826751@1790130105,2026-09-23T02:21:45.143973+00:00,4826751,SOL,15m,2026-09-23T02:15:00+00:00,0.002752,405.1,,0.4502,UP,0.95,,1,2026-09-23T02:30:00+00:00,494.9,0.003599,0.002329,,UP,CONTINUED,2,0.1.0
4826759@1790130105,2026-09-23T02:21:45.143973+00:00,4826759,ETH,15m,2026-09-23T02:15:00+00:00,0.002696,405.1,,0.4502,UP,0.96,,1,2026-09-23T02:30:00+00:00,494.9,0.003194,0.001936,,UP,CONTINUED,2,0.1.0
4826826@1790130420,2026-09-23T02:27:00.146413+00:00,4826826,XRP,5m,2026-09-23T02:25:00+00:00,0.000787,120.1,,0.4005,UP,0.89,,1,2026-09-23T02:30:00+00:00,179.9,0.001919,-0.000283,45.000349,DOWN,REVERSED,2,0.1.0
4826827@1790130465,2026-09-23T02:27:45.146762+00:00,4826827,SOL,5m,2026-09-23T02:25:00+00:00,-0.00076,165.1,,0.5505,DOWN,0.76,,1,2026-09-23T02:30:00+00:00,134.9,-0.00076,-0.000169,,DOWN,CONTINUED,2,0.1.0
4826833@1790130465,2026-09-23T02:27:45.146762+00:00,4826833,ETH,5m,2026-09-23T02:25:00+00:00,-0.000582,165.1,,0.5505,DOWN,0.83,,1,2026-09-23T02:30:00+00:00,134.9,-0.000582,-1.6e-05,,DOWN,CONTINUED,2,0.1.0
4826754@1790130105,2026-09-23T02:21:45.143973+00:00,4826754,BTC,15m,2026-09-23T02:15:00+00:00,0.002786,405.1,,0.4502,UP,0.95,,1,2026-09-23T02:30:00+00:00,494.9,0.002873,0.002054,,UP,CONTINUED,2,0.1.0
4826837@1790130750,2026-09-23T02:32:30.149349+00:00,4826837,XRP,5m,2026-09-23T02:30:00+00:00,0.000976,150.1,,0.5005,UP,0.68,,1,2026-09-23T02:35:00+00:00,149.9,0.000976,0.000157,,UP,CONTINUED,2,0.1.0
